source_id,filename,label,sequence,druid_no_audio
M1897_FAF0718870104-FAF0718870204-FAF0718870304-FAF0718870404,xj599vm6868_1_a_pm.wav,"Tape 1, Side A",,
,xj599vm6868_1_a_sl.mp3,"Tape 1, Side A",1,
,xj599vm6868_1_b_pm.wav,"Tape 1, Side B",,
,xj599vm6868_1_b_sl.mp3,"Tape 1, Side B",2,
,xj599vm6868_2_a_pm.wav,"Tape 2, Side A",,
,xj599vm6868_2_a_sl.mp3,"Tape 2, Side A",3,
,xj599vm6868_2_b_pm.wav,"Tape 2, Side B",,
,xj599vm6868_2_b_sl.mp3,"Tape 2, Side B",4,
,xj599vm6868_3_a_pm.wav,"Tape 3, Side A",,
,xj599vm6868_3_a_sl.mp3,"Tape 3, Side A",5,
,xj599vm6868_3_b_pm.wav,"Tape 3, Side B",,
,xj599vm6868_3_b_sl.mp3,"Tape 3, Side B",6,
,xj599vm6868_4_a_pm.wav,"Tape 4, Side A",,
,xj599vm6868_4_a_sl.mp3,"Tape 4, Side A",7,
M1897_FAF01139601027-FAF01139602027,xp233wq6429_1_a_pm.wav,"Tape 1, Side A",,
,xp233wq6429_1_a_sl.mp3,"Tape 1, Side A",1,
,xp233wq6429_1_b_pm.wav,"Tape 1, Side B",,
,xp233wq6429_1_b_sl.mp3,"Tape 1, Side B",2,
,xp233wq6429_2_a_pm.wav,"Tape 2, Side A",,
,xp233wq6429_2_a_sl.mp3,"Tape 2, Side A",3,
,xp233wq6429_2_b_pm.wav,"Tape 2, Side B",,
,xp233wq6429_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0323930202-FAF0323930102,xq043kn8722_1_a_pm.wav,"Tape 1, Side A",,
,xq043kn8722_1_a_sl.mp3,"Tape 1, Side A",1,
,xq043kn8722_1_b_pm.wav,"Tape 1, Side B",,
,xq043kn8722_1_b_sl.mp3,"Tape 1, Side B",2,
,xq043kn8722_2_a_pm.wav,"Tape 2, Side A",,
,xq043kn8722_2_a_sl.mp3,"Tape 2, Side A",3,
,xq043kn8722_2_b_pm.wav,"Tape 2, Side B",,
,xq043kn8722_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0214890102-FAF0214890202,xr836bf8197_1_a_pm.wav,"Tape 1, Side A",,
,xr836bf8197_1_a_sl.mp3,"Tape 1, Side A",1,
,xr836bf8197_1_b_pm.wav,"Tape 1, Side B",,
,xr836bf8197_1_b_sl.mp3,"Tape 1, Side B",2,
,xr836bf8197_2_a_pm.wav,"Tape 2, Side A",,
,xr836bf8197_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0402980202,xt061nd9562_a_pm.wav,"Tape 1, Side A",,
,xt061nd9562_a_sl.mp3,"Tape 1, Side A",1,
,xt061nd9562_b_pm.wav,"Tape 1, Side B",,
,xt061nd9562_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0825990102-FAF0825990202,xz058rr2640_1_a_pm.wav,"Tape 1, Side A",,
,xz058rr2640_1_a_sl.mp3,"Tape 1, Side A",1,
,xz058rr2640_1_b_pm.wav,"Tape 1, Side B",,
,xz058rr2640_1_b_sl.mp3,"Tape 1, Side B",2,
,xz058rr2640_2_a_pm.wav,"Tape 2, Side A",,
,xz058rr2640_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0411960102-FAF0411960202,yc529qh0960_1_a_pm.wav,"Tape 1, Side A",,
,yc529qh0960_1_a_sl.mp3,"Tape 1, Side A",1,
,yc529qh0960_1_b_pm.wav,"Tape 1, Side B",,
,yc529qh0960_1_b_sl.mp3,"Tape 1, Side B",2,
,yc529qh0960_2_a_pm.wav,"Tape 2, Side A",,
,yc529qh0960_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF1117970202,yd439yb2234_a_pm.wav,"Tape 1, Side A",,
,yd439yb2234_a_sl.mp3,"Tape 1, Side A",1,
M1897_FAF0500850404,yg315mw5765_a_pm.wav,"Tape 1, Side A",,
,yg315mw5765_a_sl.mp3,"Tape 1, Side A",1,
,yg315mw5765_b_pm.wav,"Tape 1, Side B",,
,yg315mw5765_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1024940102-FAF1024940202,ym535np0625_1_a_pm.wav,"Tape 1, Side A",,
,ym535np0625_1_a_sl.mp3,"Tape 1, Side A",1,
,ym535np0625_1_b_pm.wav,"Tape 1, Side B",,
,ym535np0625_1_b_sl.mp3,"Tape 1, Side B",2,
,ym535np0625_2_a_pm.wav,"Tape 2, Side A",,
,ym535np0625_2_a_sl.mp3,"Tape 2, Side A",3,
,ym535np0625_2_b_pm.wav,"Tape 2, Side B",,
,ym535np0625_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF1028920102-FAF1028920202,yn383ys2559_1_a_pm.wav,"Tape 1, Side A",,
,yn383ys2559_1_a_sl.mp3,"Tape 1, Side A",1,
,yn383ys2559_1_b_pm.wav,"Tape 1, Side B",,
,yn383ys2559_1_b_sl.mp3,"Tape 1, Side B",2,
,yn383ys2559_2_a_pm.wav,"Tape 2, Side A",,
,yn383ys2559_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0726990102-FAF0726990202,ys873dc9542_1_a_pm.wav,"Tape 1, Side A",,
,ys873dc9542_1_a_sl.mp3,"Tape 1, Side A",1,
,ys873dc9542_1_b_pm.wav,"Tape 1, Side B",,
,ys873dc9542_1_b_sl.mp3,"Tape 1, Side B",2,
,ys873dc9542_2_a_pm.wav,"Tape 2, Side A",,
,ys873dc9542_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0516910203-FAF0516910303,yw964jr4975_1_a_pm.wav,"Tape 1, Side A",,
,yw964jr4975_1_a_sl.mp3,"Tape 1, Side A",1,
,yw964jr4975_2_a_pm.wav,"Tape 2, Side B",,
,yw964jr4975_2_a_sl.mp3,"Tape 2, Side B",2,
M1897_FAF1117840101,yx986vg5644_a_pm.wav,"Tape 1, Side A",,
,yx986vg5644_a_sl.mp3,"Tape 1, Side A",1,
,yx986vg5644_b_pm.wav,"Tape 1, Side B",,
,yx986vg5644_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF00009601024-FAF00009602024,yz943zt2365_1_a_pm.wav,"Tape 1, Side A",,
,yz943zt2365_1_a_sl.mp3,"Tape 1, Side A",1,
,yz943zt2365_1_b_pm.wav,"Tape 1, Side B",,
,yz943zt2365_1_b_sl.mp3,"Tape 1, Side B",2,
,yz943zt2365_2_a_pm.wav,"Tape 2, Side A",,
,yz943zt2365_2_a_sl.mp3,"Tape 2, Side A",3,
,yz943zt2365_2_b_pm.wav,"Tape 2, Side B",,
,yz943zt2365_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0425910103-FAF0425910203-FAF0425910303,zc413bd0431_1_a_pm.wav,"Tape 1, Side A",,
,zc413bd0431_1_a_sl.mp3,"Tape 1, Side A",1,
,zc413bd0431_1_b_pm.wav,"Tape 1, Side B",,
,zc413bd0431_1_b_sl.mp3,"Tape 1, Side B",2,
,zc413bd0431_2_a_pm.wav,"Tape 2, Side A",,
,zc413bd0431_2_a_sl.mp3,"Tape 2, Side A",3,
,zc413bd0431_2_b_pm.wav,"Tape 2, Side B",,
,zc413bd0431_2_b_sl.mp3,"Tape 2, Side B",4,
,zc413bd0431_3_a_pm.wav,"Tape 3, Side A",,
,zc413bd0431_3_a_sl.mp3,"Tape 3, Side A",5,
,zc413bd0431_3_b_pm.wav,"Tape 3, Side B",,
,zc413bd0431_3_b_sl.mp3,"Tape 3, Side B",6,
M1897_FAF0611850103-FAF0611850203-FAF0611850303,zc720gb3015_1_a_pm.wav,"Tape 1, Side A",,
,zc720gb3015_1_a_sl.mp3,"Tape 1, Side A",1,
,zc720gb3015_2_a_pm.wav,"Tape 2, Side A",,
,zc720gb3015_2_a_sl.mp3,"Tape 2, Side A",2,
,zc720gb3015_2_b_pm.wav,"Tape 2, Side B",,
,zc720gb3015_2_b_sl.mp3,"Tape 2, Side B",3,
M1897_FAF1121960102-FAF1121960202,zc823dy6430_1_a_pm.wav,"Tape 1, Side A",,
,zc823dy6430_1_a_sl.mp3,"Tape 1, Side A",1,
,zc823dy6430_1_b_pm.wav,"Tape 1, Side B",,
,zc823dy6430_1_b_sl.mp3,"Tape 1, Side B",2,
,zc823dy6430_2_a_pm.wav,"Tape 2, Side A",,
,zc823dy6430_2_a_sl.mp3,"Tape 2, Side A",3,
,zc823dy6430_2_b_pm.wav,"Tape 2, Side B",,
,zc823dy6430_2_b_sl.mp3,"Tape 2, Side B",4,
M1897_FAF0322970106-FAF0322970206-FAF0322970306-FAF0322970406-FAF0322970506,zj073qz0039_1_a_pm.wav,"Tape 1, Side A",,
,zj073qz0039_1_a_sl.mp3,"Tape 1, Side A",1,
,zj073qz0039_1_b_pm.wav,"Tape 1, Side B",,
,zj073qz0039_1_b_sl.mp3,"Tape 1, Side B",2,
,zj073qz0039_2_a_pm.wav,"Tape 2, Side A",,
,zj073qz0039_2_a_sl.mp3,"Tape 2, Side A",3,
,zj073qz0039_2_b_pm.wav,"Tape 2, Side B",,
,zj073qz0039_2_b_sl.mp3,"Tape 2, Side B",4,
,zj073qz0039_3_a_pm.wav,"Tape 3, Side A",,
,zj073qz0039_3_a_sl.mp3,"Tape 3, Side A",5,
,zj073qz0039_3_b_pm.wav,"Tape 3, Side B",,
,zj073qz0039_3_b_sl.mp3,"Tape 3, Side B",6,
,zj073qz0039_4_a_pm.wav,"Tape 4, Side A",,
,zj073qz0039_4_a_sl.mp3,"Tape 4, Side A",7,
,zj073qz0039_4_b_pm.wav,"Tape 4, Side B",,
,zj073qz0039_4_b_sl.mp3,"Tape 4, Side B",8,
,zj073qz0039_5_a_pm.wav,"Tape 5, Side A",,
,zj073qz0039_5_a_sl.mp3,"Tape 5, Side A",9,
,zj073qz0039_5_b_pm.wav,"Tape 5, Side B",,
,zj073qz0039_5_b_sl.mp3,"Tape 5, Side B",10,
,zj073qz0039_6_a_pm.wav,"Tape 6, Side A",,
,zj073qz0039_6_a_sl.mp3,"Tape 6, Side A",11,
,zj073qz0039_6_b_pm.wav,"Tape 6, Side B",,
,zj073qz0039_6_b_sl.mp3,"Tape 6, Side B",12,
M1897_FAF0603960102-FAF0603960202,zj400vt4075_1_a_pm.wav,"Tape 1, Side A",,
,zj400vt4075_1_a_sl.mp3,"Tape 1, Side A",1,
,zj400vt4075_1_b_pm.wav,"Tape 1, Side B",,
,zj400vt4075_1_b_sl.mp3,"Tape 1, Side B",2,
,zj400vt4075_2_a_pm.wav,"Tape 2, Side A",,
,zj400vt4075_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0221960101,zm486gc5723_a_pm.wav,"Tape 1, Side A",,
,zm486gc5723_a_sl.mp3,"Tape 1, Side A",1,
,zm486gc5723_b_pm.wav,"Tape 1, Side B",,
,zm486gc5723_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0131940101,zn795hh6087_a_pm.wav,"Tape 1, Side A",,
,zn795hh6087_a_sl.mp3,"Tape 1, Side A",1,
,zn795hh6087_b_pm.wav,"Tape 1, Side B",,
,zn795hh6087_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0722970102-FAF0722970202,zn957hy7469_1_a_pm.wav,"Tape 1, Side A",,
,zn957hy7469_1_a_sl.mp3,"Tape 1, Side A",1,
,zn957hy7469_1_b_pm.wav,"Tape 1, Side B",,
,zn957hy7469_1_b_sl.mp3,"Tape 1, Side B",2,
,zn957hy7469_2_a_pm.wav,"Tape 2, Side A",,
,zn957hy7469_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF1021970101,zr437fr2974_a_pm.wav,"Tape 1, Side A",,
,zr437fr2974_a_sl.mp3,"Tape 1, Side A",1,
,zr437fr2974_b_pm.wav,"Tape 1, Side B",,
,zr437fr2974_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1015980103-FAF1015980203-FAF1015980303,zr468qt6083_1_a_pm.wav,"Tape 1, Side A",,
,zr468qt6083_1_a_sl.mp3,"Tape 1, Side A",1,
,zr468qt6083_2_a_pm.wav,"Tape 2, Side A",,
,zr468qt6083_2_a_sl.mp3,"Tape 2, Side A",2,
,zr468qt6083_3_a_pm.wav,"Tape 3, Side A",,
,zr468qt6083_3_a_sl.mp3,"Tape 3, Side A",3,
,zr468qt6083_3_b_pm.wav,"Tape 3, Side B",,
,zr468qt6083_3_b_sl.mp3,"Tape 3, Side B",4,
M1897_FAF0909930101,zs381dz3600_a_pm.wav,"Tape 1, Side A",,
,zs381dz3600_a_sl.mp3,"Tape 1, Side A",1,
,zs381dz3600_b_pm.wav,"Tape 1, Side B",,
,zs381dz3600_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF0313990102-FAF0313990202,zt562rv0597_1_a_pm.wav,"Tape 1, Side A",,
,zt562rv0597_1_a_sl.mp3,"Tape 1, Side A",1,
,zt562rv0597_1_b_pm.wav,"Tape 1, Side B",,
,zt562rv0597_1_b_sl.mp3,"Tape 1, Side B",2,
,zt562rv0597_2_a_pm.wav,"Tape 2, Side A",,
,zt562rv0597_2_a_sl.mp3,"Tape 2, Side A",3,
M1897_FAF0108960101,zw061hk6873_a_pm.wav,"Tape 1, Side A",,
,zw061hk6873_a_sl.mp3,"Tape 1, Side A",1,
,zw061hk6873_b_pm.wav,"Tape 1, Side B",,
,zw061hk6873_b_sl.mp3,"Tape 1, Side B",2,
M1897_FAF1026910102-FAF1026910202-FAF1027910102-FAF1027910202,zz408hx3181_1_a_pm.wav,"Tape 1, Side A",,
,zz408hx3181_1_a_sl.mp3,"Tape 1, Side A",1,
,zz408hx3181_1_b_pm.wav,"Tape 1, Side B",,
,zz408hx3181_1_b_sl.mp3,"Tape 1, Side B",2,
,zz408hx3181_2_a_pm.wav,"Tape 2, Side A",,
,zz408hx3181_2_a_sl.mp3,"Tape 2, Side A",3,
,zz408hx3181_2_b_pm.wav,"Tape 2, Side B",,
,zz408hx3181_2_b_sl.mp3,"Tape 2, Side B",4,
,zz408hx3181_3_a_pm.wav,"Tape 3, Side A",,
,zz408hx3181_3_a_sl.mp3,"Tape 3, Side A",5,
,zz408hx3181_3_b_pm.wav,"Tape 3, Side B",,
,zz408hx3181_3_b_sl.mp3,"Tape 3, Side B",6,
,zz408hx3181_4_a_pm.wav,"Tape 4, Side A",,
,zz408hx3181_4_a_sl.mp3,"Tape 4, Side A",7,
,zz408hx3181_4_b_pm.wav,"Tape 4, Side B",,
,zz408hx3181_4_b_sl.mp3,"Tape 4, Side B",8,
