source_id,filename,label,sequence,druid_no_audio
,wc282xn2233_101_a_pm.wav,"Tape 2, Side A",,
,wc282xn2233_101_a_sh.wav,"Tape 2, Side A",,
,wc282xn2233_101_a_sl.mp3,"Tape 2, Side A",3,
,wc282xn2233_101_b_pm.wav,"Tape 2, Side B",,
,wc282xn2233_101_b_sh.wav,"Tape 2, Side B",,
,wc282xn2233_101_b_sl.mp3,"Tape 2, Side B",4,
,wc282xn2233_102_a_pm.wav,"Tape 3, Side A",,
,wc282xn2233_102_a_sh.wav,"Tape 3, Side A",,
,wc282xn2233_102_a_sl.mp3,"Tape 3, Side A",5,
SC1017_s1_Hall,wk392tc4413_70_a_pm.wav,"Tape 1, Side A",,
,wk392tc4413_70_a_sh.wav,"Tape 1, Side A",,
,wk392tc4413_70_a_sl.mp3,"Tape 1, Side A",1,
,wk392tc4413_70_b_pm.wav,"Tape 1, Side B",,
,wk392tc4413_70_b_sh.wav,"Tape 1, Side B",,
,wk392tc4413_70_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s2_Torf,wq846mx7672_166_a_pm.wav,"Tape 1, Side A",,
,wq846mx7672_166_a_sh.wav,"Tape 1, Side A",,
,wq846mx7672_166_a_sl.mp3,"Tape 1, Side A",1,
SC1017_ s3_Spears,wz695yj2565_192_a_pm.wav,"Tape 1, Side A",,
,wz695yj2565_192_a_sh.wav,"Tape 1, Side A",,
,wz695yj2565_192_a_sl.mp3,"Tape 1, Side A",1,
,wz695yj2565_192_b_pm.wav,"Tape 1, Side B",,
,wz695yj2565_192_b_sh.wav,"Tape 1, Side B",,
,wz695yj2565_192_b_sl.mp3,"Tape 1, Side B",2,
SC1017_ s2_Merriman,xg281sp3438_164_a_pm.wav,"Tape 1, Side A",,
,xg281sp3438_164_a_sh.wav,"Tape 1, Side A",,
,xg281sp3438_164_a_sl.mp3,"Tape 1, Side A",1,
,xg281sp3438_164_b_pm.wav,"Tape 1, Side B",,
,xg281sp3438_164_b_sh.wav,"Tape 1, Side B",,
,xg281sp3438_164_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s2_Brown,xh415cx1732_161_a_pm.wav,"Tape 1, Side A",,
,xh415cx1732_161_a_sh.wav,"Tape 1, Side A",,
,xh415cx1732_161_a_sl.mp3,"Tape 1, Side A",1,
,xh415cx1732_161_b_pm.wav,"Tape 1, Side B",,
,xh415cx1732_161_b_sh.wav,"Tape 1, Side B",,
,xh415cx1732_161_b_sl.mp3,"Tape 1, Side B",2,
SC1017_ s3_Baer,xh543dc7380_167_a_pm.wav,"Tape 1, Side A",,
,xh543dc7380_167_a_sh.wav,"Tape 1, Side A",,
,xh543dc7380_167_a_sl.mp3,"Tape 1, Side A",1,
,xh543dc7380_167_b_pm.wav,"Tape 1, Side B",,
,xh543dc7380_167_b_sh.wav,"Tape 1, Side B",,
,xh543dc7380_167_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s7_Richards,xm295fy7417_277_a_p1_pm.wav,"Tape 1, Side A",,
,xm295fy7417_277_a_p2_pm.wav,"Tape 1, Side A",,
,xm295fy7417_277_a_pm.wav,"Tape 1, Side A",,
,xm295fy7417_277_a_sh.wav,"Tape 1, Side A",,
,xm295fy7417_277_a_sl.mp3,"Tape 1, Side A",1,
,xm295fy7417_277_b_pm.wav,"Tape 1, Side B",,
,xm295fy7417_277_b_sh.wav,"Tape 1, Side B",,
,xm295fy7417_277_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s7_Abrams,xy943wj0513_275_a_pm.wav,"Tape 1, Side A",,
,xy943wj0513_275_a_sh.wav,"Tape 1, Side A",,
,xy943wj0513_275_a_sl.mp3,"Tape 1, Side A",1,
,xy943wj0513_275_b_pm.wav,"Tape 1, Side B",,
,xy943wj0513_275_b_sh.wav,"Tape 1, Side B",,
,xy943wj0513_275_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Swank,yc622fj2446_143_a_pm.wav,"Tape 1, Side A",,
,yc622fj2446_143_a_sh.wav,"Tape 1, Side A",,
,yc622fj2446_143_a_sl.mp3,"Tape 1, Side A",1,
,yc622fj2446_143_b_pm.wav,"Tape 1, Side B",,
,yc622fj2446_143_b_sh.wav,"Tape 1, Side B",,
,yc622fj2446_143_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Clark,yj791yq7700_31_a_pm.wav,"Tape 1, Side A",,
,yj791yq7700_31_a_sh.wav,"Tape 1, Side A",,
,yj791yq7700_31_a_sl.mp3,"Tape 1, Side A",1,
,yj791yq7700_31_b_pm.wav,"Tape 1, Side B",,
,yj791yq7700_31_b_sh.wav,"Tape 1, Side B",,
,yj791yq7700_31_b_sl.mp3,"Tape 1, Side B",2,
,yj791yq7700_32_a_pm.wav,"Tape 2, Side A",,
,yj791yq7700_32_a_sh.wav,"Tape 2, Side A",,
,yj791yq7700_32_a_sl.mp3,"Tape 2, Side A",3,
,yj791yq7700_33_a_pm.wav,"Tape 3, Side A",,
,yj791yq7700_33_a_sh.wav,"Tape 3, Side A",,
,yj791yq7700_33_a_sl.mp3,"Tape 3, Side A",4,
,yj791yq7700_34_a_pm.wav,"Tape 4, Side A",,
,yj791yq7700_34_a_sh.wav,"Tape 4, Side A",,
,yj791yq7700_34_a_sl.mp3,"Tape 4, Side A",5,
,yj791yq7700_34_b_pm.wav,"Tape 4, Side B",,
,yj791yq7700_34_b_sh.wav,"Tape 4, Side B",,
,yj791yq7700_34_b_sl.mp3,"Tape 4, Side B",6,
,yj791yq7700_35_a_pm.wav,"Tape 5, Side A",,
,yj791yq7700_35_a_sh.wav,"Tape 5, Side A",,
,yj791yq7700_35_a_sl.mp3,"Tape 5, Side A",7,
,yj791yq7700_35_b_pm.wav,"Tape 5, Side B",,
,yj791yq7700_35_b_sh.wav,"Tape 5, Side B",,
,yj791yq7700_35_b_sl.mp3,"Tape 5, Side B",8,
SC1017_s3_Keyes,yk416fq9827_179_a_pm.wav,"Tape 1, Side A",,
,yk416fq9827_179_a_sh.wav,"Tape 1, Side A",,
,yk416fq9827_179_a_sl.mp3,"Tape 1, Side A",1,
,yk416fq9827_179_b_pm.wav,"Tape 1, Side B",,
,yk416fq9827_179_b_sh.wav,"Tape 1, Side B",,
,yk416fq9827_179_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Green,yp873bh7681_64_a_pm.wav,"Tape 1, Side A",,
,yp873bh7681_64_a_sh.wav,"Tape 1, Side A",,
,yp873bh7681_64_a_sl.mp3,"Tape 1, Side A",1,
,yp873bh7681_64_b_pm.wav,"Tape 1, Side B",,
,yp873bh7681_64_b_sh.wav,"Tape 1, Side B",,
,yp873bh7681_64_b_sl.mp3,"Tape 1, Side B",2,
,yp873bh7681_65_a_pm.wav,"Tape 2, Side A",,
,yp873bh7681_65_a_sh.wav,"Tape 2, Side A",,
,yp873bh7681_65_a_sl.mp3,"Tape 2, Side A",3,
,yp873bh7681_65_b_pm.wav,"Tape 2, Side B",,
,yp873bh7681_65_b_sh.wav,"Tape 2, Side B",,
,yp873bh7681_65_b_sl.mp3,"Tape 2, Side B",4,
,yp873bh7681_66_a_pm.wav,"Tape 3, Side A",,
,yp873bh7681_66_a_sh.wav,"Tape 3, Side A",,
,yp873bh7681_66_a_sl.mp3,"Tape 3, Side A",5,
,yp873bh7681_66_b_pm.wav,"Tape 3, Side B",,
,yp873bh7681_66_b_sh.wav,"Tape 3, Side B",,
,yp873bh7681_66_b_sl.mp3,"Tape 3, Side B",6,
,yp873bh7681_67_a_pm.wav,"Tape 4, Side A",,
,yp873bh7681_67_a_sh.wav,"Tape 4, Side A",,
,yp873bh7681_67_a_sl.mp3,"Tape 4, Side A",7,
,yp873bh7681_67_b_pm.wav,"Tape 4, Side B",,
,yp873bh7681_67_b_sh.wav,"Tape 4, Side B",,
,yp873bh7681_67_b_sl.mp3,"Tape 4, Side B",8,
SC1017_s3_Haswell,yq111kb6562_176_a_pm.wav,"Tape 1, Side A",,
,yq111kb6562_176_a_sh.wav,"Tape 1, Side A",,
,yq111kb6562_176_a_sl.mp3,"Tape 1, Side A",1,
,yq111kb6562_176_b_pm.wav,"Tape 1, Side B",,
,yq111kb6562_176_b_sh.wav,"Tape 1, Side B",,
,yq111kb6562_176_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Keohane,yq467mw3225_99_a_pm.wav,"Tape 1, Side A",,
,yq467mw3225_99_a_sh.wav,"Tape 1, Side A",,
,yq467mw3225_99_a_sl.mp3,"Tape 1, Side A",1,
,yq467mw3225_99_b_pm.wav,"Tape 1, Side B",,
,yq467mw3225_99_b_sh.wav,"Tape 1, Side B",,
,yq467mw3225_99_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Levison,yr370yj1489_104_a_pm.wav,"Tape 1, Side A",,
,yr370yj1489_104_a_sh.wav,"Tape 1, Side A",,
,yr370yj1489_104_a_sl.mp3,"Tape 1, Side A",1,
,yr370yj1489_104_b_pm.wav,"Tape 1, Side B",,
,yr370yj1489_104_b_sh.wav,"Tape 1, Side B",,
,yr370yj1489_104_b_sl.mp3,"Tape 1, Side B",2,
,yr370yj1489_105_a_pm.wav,"Tape 2, Side A",,
,yr370yj1489_105_a_sh.wav,"Tape 2, Side A",,
,yr370yj1489_105_a_sl.mp3,"Tape 2, Side A",3,
,yr370yj1489_106_a_pm.wav,"Tape 3, Side A",,
,yr370yj1489_106_a_sh.wav,"Tape 3, Side A",,
,yr370yj1489_106_a_sl.mp3,"Tape 3, Side A",4,
,yr370yj1489_106_b_pm.wav,"Tape 3, Side B",,
,yr370yj1489_106_b_sh.wav,"Tape 3, Side B",,
,yr370yj1489_106_b_sl.mp3,"Tape 3, Side B",5,
SC1017_s3_Williams,yr783fh6906_195_a_pm.wav,"Tape 1, Side A",,
,yr783fh6906_195_a_sh.wav,"Tape 1, Side A",,
,yr783fh6906_195_a_sl.mp3,"Tape 1, Side A",1,
,yr783fh6906_195_b_pm.wav,"Tape 1, Side B",,
,yr783fh6906_195_b_sh.wav,"Tape 1, Side B",,
,yr783fh6906_195_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Kaplan,ys355qx3600_90_a_pm.wav,"Tape 1, Side A",,
,ys355qx3600_90_a_sh.wav,"Tape 1, Side A",,
,ys355qx3600_90_a_sl.mp3,"Tape 1, Side A",1,
,ys355qx3600_90_b_pm.wav,"Tape 1, Side B",,
,ys355qx3600_90_b_sh.wav,"Tape 1, Side B",,
,ys355qx3600_90_b_sl.mp3,"Tape 1, Side B",2,
,ys355qx3600_91_a_pm.wav,"Tape 2, Side A",,
,ys355qx3600_91_a_sh.wav,"Tape 2, Side A",,
,ys355qx3600_91_a_sl.mp3,"Tape 2, Side A",3,
,ys355qx3600_91_b_pm.wav,"Tape 2, Side B",,
,ys355qx3600_91_b_sh.wav,"Tape 2, Side B",,
,ys355qx3600_91_b_sl.mp3,"Tape 2, Side B",4,
,ys355qx3600_92_a_pm.wav,"Tape 3, Side A",,
,ys355qx3600_92_a_sh.wav,"Tape 3, Side A",,
,ys355qx3600_92_a_sl.mp3,"Tape 3, Side A",5,
,ys355qx3600_92_b_pm.wav,"Tape 3, Side B",,
,ys355qx3600_92_b_sh.wav,"Tape 3, Side B",,
,ys355qx3600_92_b_sl.mp3,"Tape 3, Side B",6,
,ys355qx3600_93_a_pm.wav,"Tape 4, Side A",,
,ys355qx3600_93_a_sh.wav,"Tape 4, Side A",,
,ys355qx3600_93_a_sl.mp3,"Tape 4, Side A",7,
,ys355qx3600_93_b_pm.wav,"Tape 4, Side B",,
,ys355qx3600_93_b_sh.wav,"Tape 4, Side B",,
,ys355qx3600_93_b_sl.mp3,"Tape 4, Side B",8,
SC1017_s1_Barclay,ys744fz5022_17_a_pm.wav,"Tape 1, Side A",,
,ys744fz5022_17_a_sh.wav,"Tape 1, Side A",,
,ys744fz5022_17_a_sl.mp3,"Tape 1, Side A",1,
,ys744fz5022_17_b_pm.wav,"Tape 1, Side B",,
,ys744fz5022_17_b_sh.wav,"Tape 1, Side B",,
,ys744fz5022_17_b_sl.mp3,"Tape 1, Side B",2,
,ys744fz5022_18_a_pm.wav,"Tape 2, Side A",,
,ys744fz5022_18_a_sh.wav,"Tape 2, Side A",,
,ys744fz5022_18_a_sl.mp3,"Tape 2, Side A",3,
,ys744fz5022_18_b_pm.wav,"Tape 2, Side B",,
,ys744fz5022_18_b_sh.wav,"Tape 2, Side B",,
,ys744fz5022_18_b_sl.mp3,"Tape 2, Side B",4,
,ys744fz5022_19_a_pm.wav,"Tape 3, Side A",,
,ys744fz5022_19_a_sh.wav,"Tape 3, Side A",,
,ys744fz5022_19_a_sl.mp3,"Tape 3, Side A",5,
,ys744fz5022_19_b_pm.wav,"Tape 3, Side B",,
,ys744fz5022_19_b_sh.wav,"Tape 3, Side B",,
,ys744fz5022_19_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s6_Hewlett,yt454tq9030_115_a_pm.wav,"Tape 1, Side A",,
,yt454tq9030_115_a_sh.wav,"Tape 1, Side A",,
,yt454tq9030_115_a_sl.mp3,"Tape 1, Side A",1,
,yt454tq9030_115_b_pm.wav,"Tape 1, Side B",,
,yt454tq9030_115_b_sh.wav,"Tape 1, Side B",,
,yt454tq9030_115_b_sl.mp3,"Tape 1, Side B",2,
,yt454tq9030_116_a_pm.wav,"Tape 2, Side A",,
,yt454tq9030_116_a_sh.wav,"Tape 2, Side A",,
,yt454tq9030_116_a_sl.mp3,"Tape 2, Side A",3,
SC1017_s1_Hargadon,yt597dr7856_74_a_pm.wav,"Tape 1, Side A",,
,yt597dr7856_74_a_sh.wav,"Tape 1, Side A",,
,yt597dr7856_74_a_sl.mp3,"Tape 1, Side A",1,
,yt597dr7856_74_b_pm.wav,"Tape 1, Side B",,
,yt597dr7856_74_b_sh.wav,"Tape 1, Side B",,
,yt597dr7856_74_b_sl.mp3,"Tape 1, Side B",2,
,yt597dr7856_75_a_pm.wav,"Tape 2, Side A",,
,yt597dr7856_75_a_sh.wav,"Tape 2, Side A",,
,yt597dr7856_75_a_sl.mp3,"Tape 2, Side A",3,
,yt597dr7856_75_b_pm.wav,"Tape 2, Side B",,
,yt597dr7856_75_b_sh.wav,"Tape 2, Side B",,
,yt597dr7856_75_b_sl.mp3,"Tape 2, Side B",4,
,yt597dr7856_76_a_pm.wav,"Tape 3, Side A",,
,yt597dr7856_76_a_sh.wav,"Tape 3, Side A",,
,yt597dr7856_76_a_sl.mp3,"Tape 3, Side A",5,
,yt597dr7856_76_b_pm.wav,"Tape 3, Side B",,
,yt597dr7856_76_b_sh.wav,"Tape 3, Side B",,
,yt597dr7856_76_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s1_Goheen,yv317nc5012_63_a_pm.wav,"Tape 1, Side A",,
,yv317nc5012_63_a_sh.wav,"Tape 1, Side A",,
,yv317nc5012_63_a_sl.mp3,"Tape 1, Side A",1,
,yv317nc5012_63_b_pm.wav,"Tape 1, Side B",,
,yv317nc5012_63_b_sh.wav,"Tape 1, Side B",,
,yv317nc5012_63_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Abramowitz,yw301dv0634_1_a_pm.wav,"Tape 1, Side A",,
,yw301dv0634_1_a_sh.wav,"Tape 1, Side A",,
,yw301dv0634_1_a_sl.mp3,"Tape 1, Side A",1,
,yw301dv0634_1_b_pm.wav,"Tape 1, Side B",,
,yw301dv0634_1_b_sh.wav,"Tape 1, Side B",,
,yw301dv0634_1_b_sl.mp3,"Tape 1, Side B",2,
,yw301dv0634_2_a_pm.wav,"Tape 2, Side A",,
,yw301dv0634_2_a_sh.wav,"Tape 2, Side A",,
,yw301dv0634_2_a_sl.mp3,"Tape 2, Side A",3,
,yw301dv0634_2_b_pm.wav,"Tape 2, Side B",,
,yw301dv0634_2_b_sh.wav,"Tape 2, Side B",,
,yw301dv0634_2_b_sl.mp3,"Tape 2, Side B",4,
,yw301dv0634_3_a_pm.wav,"Tape 3, Side A",,
,yw301dv0634_3_a_sh.wav,"Tape 3, Side A",,
,yw301dv0634_3_a_sl.mp3,"Tape 3, Side A",5,
SC1017_s3_Kershaw,yx667tf7758_178_a_pm.wav,"Tape 1, Side A",,
,yx667tf7758_178_a_sh.wav,"Tape 1, Side A",,
,yx667tf7758_178_a_sl.mp3,"Tape 1, Side A",1,
,yx667tf7758_178_b_pm.wav,"Tape 1, Side B",,
,yx667tf7758_178_b_sh.wav,"Tape 1, Side B",,
,yx667tf7758_178_b_sl.mp3,"Tape 1, Side B",2,
SC1017_ s1_Bark,yy158hw6345_20_a_pm.wav,"Tape 1, Side A",,
,yy158hw6345_20_a_sh.wav,"Tape 1, Side A",,
,yy158hw6345_20_a_sl.mp3,"Tape 1, Side A",1,
,yy158hw6345_20_b_pm.wav,"Tape 1, Side B",,
,yy158hw6345_20_b_sh.wav,"Tape 1, Side B",,
,yy158hw6345_20_b_sl.mp3,"Tape 1, Side B",2,
,yy158hw6345_21_a_pm.wav,"Tape 2, Side A",,
,yy158hw6345_21_a_sh.wav,"Tape 2, Side A",,
,yy158hw6345_21_a_sl.mp3,"Tape 2, Side A",3,
,yy158hw6345_21_b_pm.wav,"Tape 2, Side B",,
,yy158hw6345_21_b_sh.wav,"Tape 2, Side B",,
,yy158hw6345_21_b_sl.mp3,"Tape 2, Side B",4,
,yy158hw6345_22_a_pm.wav,"Tape 3, Side A",,
,yy158hw6345_22_a_sh.wav,"Tape 3, Side A",,
,yy158hw6345_22_a_sl.mp3,"Tape 3, Side A",5,
,yy158hw6345_22_b_pm.wav,"Tape 3, Side B",,
,yy158hw6345_22_b_sh.wav,"Tape 3, Side B",,
,yy158hw6345_22_b_sl.mp3,"Tape 3, Side B",6,
SC1017_s1_Farnsworth,zf346dq8094_60_a_pm.wav,"Tape 1, Side A",,
,zf346dq8094_60_a_sh.wav,"Tape 1, Side A",,
,zf346dq8094_60_a_sl.mp3,"Tape 1, Side A",1,
SC1017_s3_Mellott,zf873pf9695_182_a_pm.wav,"Tape 1, Side A",,
,zf873pf9695_182_a_sh.wav,"Tape 1, Side A",,
,zf873pf9695_182_a_sl.mp3,"Tape 1, Side A",1,
SC1017_ s6_Linvill,zh839tm0156_243_a_pm.wav,"Tape 1, Side A",,
,zh839tm0156_243_a_sh.wav,"Tape 1, Side A",,
,zh839tm0156_243_a_sl.mp3,"Tape 1, Side A",1,
,zh839tm0156_243_b_pm.wav,"Tape 1, Side B",,
,zh839tm0156_243_b_sh.wav,"Tape 1, Side B",,
,zh839tm0156_243_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s1_Hansen,zj580hj2003_72_a_pm.wav,"Tape 1, Side A",,
,zj580hj2003_72_a_sh.wav,"Tape 1, Side A",,
,zj580hj2003_72_a_sl.mp3,"Tape 1, Side A",1,
,zj580hj2003_72_b_pm.wav,"Tape 1, Side B",,
,zj580hj2003_72_b_sh.wav,"Tape 1, Side B",,
,zj580hj2003_72_b_sl.mp3,"Tape 1, Side B",2,
,zj580hj2003_73_a_pm.wav,"Tape 2, Side A",,
,zj580hj2003_73_a_sh.wav,"Tape 2, Side A",,
,zj580hj2003_73_a_sl.mp3,"Tape 2, Side A",3,
,zj580hj2003_73_b_pm.wav,"Tape 2, Side B",,
,zj580hj2003_73_b_sh.wav,"Tape 2, Side B",,
,zj580hj2003_73_b_sl.mp3,"Tape 2, Side B",4,
SC1017_s1_Fischel,zn764fb7412_213_a_pm.wav,"Tape 1, Side A",,
,zn764fb7412_213_a_sh.wav,"Tape 1, Side A",,
,zn764fb7412_213_a_sl.mp3,"Tape 1, Side A",1,
,zn764fb7412_213_b_pm.wav,"Tape 1, Side B",,
,zn764fb7412_213_b_sh.wav,"Tape 1, Side B",,
,zn764fb7412_213_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s4_McGilvray,zv693dd0997_54_a_pm.wav,"Tape 1, Side A",,
,zv693dd0997_54_a_sh.wav,"Tape 1, Side A",,
,zv693dd0997_54_a_sl.mp3,"Tape 1, Side A",1,
,zv693dd0997_54_b_pm.wav,"Tape 1, Side B",,
,zv693dd0997_54_b_sh.wav,"Tape 1, Side B",,
,zv693dd0997_54_b_sl.mp3,"Tape 1, Side B",2,
SC1017_s7_Newell,,,,dk471cc4617
SC1017_s1_Chuck,,,,mg062dd6453
SC1017_s1_Jones,,,,nr755xc8292
SC1017_s1_Bacon_Harold,,,,rw449vc4959
SC1017_s1_Terman,,,,sg324fk4242
SC1017_s1_Fishman,,,,tx280tj5262
SC1017_s7_Beard,,,,wx313fj6889
SC1017_s1_Bowes,,,,ym152fr1687
